Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
571,0,0,0,0,0,0,0,0,0,Instagram,2,0,"if you are using the service on behalf of a legal entity , you represent that you are authorized to enter into an agreement on behalf of that legal entity .",,,,,
572,0,0,0,0,0,0,0,0,0,Instagram,2,0,"these terms of use constitute the entire agreement between you and instagram and governs your use of the service , superseding any prior agreements between you and instagram .",,,,,
573,0,0,0,0,0,0,0,0,0,Instagram,2,0,"you will not assign the terms of use or assign any rights or delegate any obligations hereunder , in whole or in part , whether voluntarily or by operation of law , without the prior written consent of instagram .",,,,,
574,0,0,0,0,0,0,0,0,0,Instagram,2,0,any purported assignment or delegation by you without the appropriate prior written consent of instagram will be null and void .,,,,,
575,0,0,0,0,0,0,0,0,0,Instagram,2,0,instagram may assign these terms of use or any rights hereunder without your consent .,,,,,
576,0,0,0,0,0,0,0,0,0,Instagram,2,0,"if any provision of these terms of use is found by a court of competent jurisdiction to be invalid or otherwise unenforceable , the parties nevertheless agree that such portion will be deemed severable from these terms of use and will not affect the validity and enforceability of the remaining provisions , and the remaining provisions of the terms of use remain in full force and effect .",,,,,
577,0,0,0,0,0,0,0,0,0,Instagram,2,0,neither the course of conduct between the parties nor trade practice will act to modify the terms of use .,,,,,
578,0,0,0,0,0,0,0,0,0,Instagram,2,0,these terms of use do not confer any third-party beneficiary rights .,,,,,
579,0,0,0,0,0,0,0,0,0,Instagram,2,0,the information provided within the service is not intended for distribution to or use by any person or entity in any jurisdiction or country where such distribution or use would be contrary to law or regulation or which would subject instagram to any registration requirement within such jurisdiction or country .,,,,,
580,0,0,0,0,0,0,0,0,0,Instagram,2,0,"we reserve the right to limit the availability of the service or any portion of the service , to any person , geographic area , or jurisdiction , at any time and in our sole discretion , and to limit the quantities of any content , program , product , service or other feature that instagram provides .",,,,,
581,0,0,0,0,0,0,0,0,0,Instagram,2,0,software related to or made available by the service may be subject to united states export controls .,,,,,
582,0,0,0,0,0,0,0,0,0,Instagram,2,0,"thus , no software from the service may be downloaded , exported or re-exported : -lrb- a -rrb- into -lrb- or to a national or resident of -rrb- any country to which the united states has embargoed goods ; or -lrb- b -rrb- to anyone on the u.s. treasury department 's list of specially designated nationals or the u.s. commerce department 's table of deny orders .",,,,,
583,0,0,0,0,0,0,0,0,0,Instagram,2,0,"by downloading any software related to the service , you represent and warrant that you are not located in , under the control of , or a national or resident of , any such country or on any such list .",,,,,
584,0,0,0,0,0,0,0,0,0,Instagram,2,0,"the effective date of these terms of use is january 19 , 2013 .",,,,,
585,0,0,0,0,0,0,0,0,0,Instagram,2,0,these terms of use were written in english -lrb- us -rrb- .,,,,,
586,0,0,0,0,0,0,0,0,0,Instagram,2,0,"to the extent any translated version of these terms of use conflicts with the english version , the english version controls .",,,,,
2327,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"we 've recently updated our : -lrb- 1 -rrb- terms of service , -lrb- 2 -rrb- payments terms of service , and -lrb- 3 -rrb- privacy policy -lrb- collectively , `` terms '' -rrb- .",,,,,
2328,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you signed up for an account prior to june 19 , 2017 , we 'll ask you to agree to the new terms when you use airbnb on or after september 01 , 2017 ; until september 01 , 2017 the prior terms of service , payments terms of service , and privacy policy will apply to you .",,,,,
2329,0,0,0,0,0,0,0,0,0,Airbnb,15,0,please read these terms carefully .,,,,,
2330,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you signed up for an account on or after june 19 , 2017 , the updated terms apply to you .",,,,,
2331,0,0,0,0,0,0,0,0,0,Airbnb,15,0,learn more about what 's changing .,,,,,
2332,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"please read these terms of service carefully as they contain important information about your legal rights , remedies and obligations .",,,,,
2333,0,0,0,0,0,0,0,0,1,Airbnb,15,1,"by accessing or using the airbnb platform , you agree to comply with and be bound by these terms of service .",,,,,
2334,0,0,0,0,0,0,0,0,0,Airbnb,15,0,please note : section 19 of these terms of service contains an arbitration clause and class action waiver that applies to all airbnb members .,,,,,
2335,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you reside in the united states , this provision applies to all disputes with airbnb .",,,,,
2336,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you reside outside of the united states , this provision applies to any action you bring against airbnb in the united states .",,,,,
2337,0,0,0,0,0,0,0,0,0,Airbnb,15,0,it affects how disputes with airbnb are resolved .,,,,,
2338,1,0,0,0,0,0,0,0,0,Airbnb,15,1,"by accepting these terms of service , you agree to be bound by this arbitration clause and class action waiver .",,,[2],,
2339,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"last updated : june 19 , 2017",,,,,
2340,0,0,0,0,0,0,0,0,0,Airbnb,15,0,thank you for using airbnb !,,,,,
2341,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"these terms of service -lrb- `` terms '' -rrb- constitute a legally binding agreement -lrb- `` agreement '' -rrb- between you and airbnb -lrb- as defined below -rrb- governing your access to and use of the airbnb website , including any subdomains thereof , and any other websites through which airbnb makes the airbnb services available -lrb- collectively , `` site '' -rrb- , our mobile , tablet and other smart device applications , and application program interfaces -lrb- collectively , `` application '' -rrb- and all associated services -lrb- collectively , `` airbnb services '' -rrb- .",,,,,
2342,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"the site , application and airbnb services together are hereinafter collectively referred to as the `` airbnb platform '' .",,,,,
2343,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"our host guarantee terms , guest refund policy , nondiscrimination policy and other policies applicable to your use of the airbnb platform are incorporated by reference into this agreement .",,,,,
2344,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"when these terms mention `` airbnb , '' `` we , '' `` us , '' or `` our , '' it refers to the airbnb company you are contracting with .",,,,,
2345,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you reside in the united states , you are contracting with airbnb , inc. , 888 brannan street , 4th floor , san francisco , ca 94103 , united states .",,,,,
2346,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you reside outside of the united states and the people 's republic of china -lrb- which for purposes of these terms does not include hong kong , macau and taiwan -rrb- -lrb- hereinafter `` china '' -rrb- , you are contracting with airbnb ireland uc -lrb- `` airbnb ireland '' -rrb- , the watermarque building , south lotts road , ringsend , dublin 4 , ireland .",,,,,
2347,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you reside in china , you are contracting with airbnb internet -lrb- beijing -rrb- co. , ltd. -lrb- `` airbnb china '' -rrb- except where you book a host service -lrb- as defined below -rrb- or when you create a listing located outside of china , in which case you are contracting with airbnb ireland for that transaction .",,,,,
2348,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"additionally , if your contracting entity is airbnb china , you will nevertheless contract with airbnb ireland for all bookings confirmed prior to december 7 , 2016 at 10:00 am utc .",,,,,
2349,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"if you change your place of residence , the airbnb company you contract with will be determined by your new place of residence as specified above , from the date on which your place of residence changes .",,,,,
2350,0,0,0,0,0,0,0,0,0,Airbnb,15,0,our collection and use of personal information in connection with your access to and use of the airbnb platform is described in our privacy policy .,,,,,
2351,0,0,0,0,0,0,0,0,0,Airbnb,15,0,"any and all payment processing services through or in connection with your use of the airbnb platform -lrb- `` payment services '' -rrb- are provided to you by one or more airbnb payments entities -lrb- individually and collectively , as appropriate , `` airbnb payments '' -rrb- as set out in the payments terms of service -lrb- `` payments terms '' -rrb- .",,,,,
