,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
145,145,This house believes atheism is the only way,Atheism,2224,train and test,bataille set out to do this with his atheology project in 1952 - 53 and de botton returns to the idea in his work religion for atheists ( 2012 ) .,0,1,[],[],648.0
146,146,This house believes atheism is the only way,Atheism,2224,train and test,such projects are often referred to as atheological rather than atheist to differentiate them from secular atheism .,0,1,[],[],648.0
147,147,This house believes atheism is the only way,Atheism,2224,train and test,de botton even calls his philosophy atheism 2.0 [ ref ] to underline the difference between atheology and secular atheism .,0,1,[],[],648.0
148,148,This house believes atheism is the only way,Atheism,2224,train and test,the american first church of atheism [ ref ] and the scandinavian church of atheology [ ref ] are examples of atheologist social experiments .,0,1,[],[],648.0
149,149,This house believes atheism is the only way,Atheism,2224,train and test,bard & söderqvist refer to the countercultural burning man festival as a contemporary atheological manifestation .,0,1,[],[],648.0
150,150,This house believes atheism is the only way,Atheism,2224,train and test,"atheism also figures in many religious and spiritual belief systems within jainism , buddhism , hinduism , and neopagan movements [ ref ]",0,1,[],[],648.0
151,151,This house believes atheism is the only way,Atheism,2224,train and test,such as wicca [ ref ] .,0,1,[],[],648.0
152,152,This house believes atheism is the only way,Atheism,2224,train and test,"jainism and some forms of buddhism do not advocate belief in gods , [ ref ]",0,1,[],[],648.0
153,153,This house believes atheism is the only way,Atheism,2224,train and test,"whereas hinduism holds atheism to be valid , but difficult to follow spiritually [ ref ] .",0,1,[],[],648.0
154,154,This house believes atheism is the only way,Atheism,2224,train and test,"since conceptions of atheism vary , determining how many atheists exist in the world today is difficult [ ref ] .",0,1,[],[],648.0
155,155,This house believes atheism is the only way,Atheism,2224,train and test,"according to one estimate , about 2.3 % 25 of the world 's population are atheists , while a further 11.9 % 25 are nonreligious [ ref ] .",0,1,[],[],648.0
156,156,This house believes atheism is the only way,Atheism,2224,train and test,"according to another , rates of self - reported atheism are among the highest in western nations , again to varying degrees : united states ( 4 % 25 ) , italy ( 7 % 25 ) , spain ( 11 % 25 ) , great britain ( 17 % 25 ) , germany ( 20 % 25 ) , and france ( 32 % 25 ) [ ref ] .",0,1,[],[],648.0
157,157,This house believes atheism is the only way,Atheism,2224,train and test,"in early ancient greek , the adjective ( , from the privative ἀ - "" god "" ) meant "" godless "" .",0,1,[],[],648.0
158,158,This house believes atheism is the only way,Atheism,2224,train and test,"it was first used as a term of censure roughly meaning "" ungodly "" or "" impious "" .",0,1,[],[],648.0
159,159,This house believes atheism is the only way,Atheism,2224,train and test,"in the 5th century bce , the word began to indicate more deliberate and active godlessness in the sense of "" severing relations with the gods "" or "" denying the gods "" .",0,1,[],[],648.0
160,160,This house believes atheism is the only way,Atheism,2224,train and test,"the term ἀσεβής ( ) then came to be applied against those who impiously denied or disrespected the local gods , even if they believed in other gods .",0,1,[],[],648.0
161,161,This house believes atheism is the only way,Atheism,2224,train and test,"modern translations of classical texts sometimes render as "" atheistic "" .",0,1,[],[],648.0
162,162,This house believes atheism is the only way,Atheism,2224,train and test,"as an abstract noun , there was also ( ) , "" atheism "" .",0,1,[],[],648.0
163,163,This house believes atheism is the only way,Atheism,2224,train and test,cicero transliterated the greek word into the latin .,0,1,[],[],648.0
164,164,This house believes atheism is the only way,Atheism,2224,train and test,"the term found frequent use in the debate between early christians and hellenists , with each side attributing it , in the pejorative sense , to the other [ ref ] .",0,1,[],[],648.0
165,165,This house believes atheism is the only way,Atheism,2224,train and test,the term atheist ( from fr . ),0,1,[],[],648.0
166,166,This house believes atheism is the only way,Atheism,2224,train and test,", in the sense of "" one who denies or disbelieves the existence of god "" , [ ref ]",0,1,[],[],648.0
167,167,This house believes atheism is the only way,Atheism,2224,train and test,"predates atheism in english , being first found as early as 1566 , [ ref ]",0,1,[],[],648.0
168,168,This house believes atheism is the only way,Atheism,2224,train and test,and again in 1571 [ ref ] .,0,1,[],[],648.0
169,169,This house believes atheism is the only way,Atheism,2224,train and test,atheist as a label of practical godlessness was used at least as early as 1577 [ ref ] .,0,1,[],[],648.0
170,170,This house believes atheism is the only way,Atheism,2224,train and test,"the term atheism was derived from the french , and appears in english about 1587 [ ref ] .",0,1,[],[],648.0
171,171,This house believes atheism is the only way,Atheism,2224,train and test,"an earlier work , from about 1534 , used the term atheonism [ ref ] .",0,1,[],[],648.0
172,172,This house believes atheism is the only way,Atheism,2224,train and test,"related words emerged later : deist in 1621 , [ ref ]",0,1,[],[],648.0
173,173,This house believes atheism is the only way,Atheism,2224,train and test,"theist in 1662 , [ ref ]",0,1,[],[],648.0
174,174,This house believes atheism is the only way,Atheism,2224,train and test,"deism in 1675 , [ ref ]",0,1,[],[],648.0
175,175,This house believes atheism is the only way,Atheism,2224,train and test,and theism in 1678 [ ref ] .,0,1,[],[],648.0
176,176,This house believes atheism is the only way,Atheism,2224,train and test,"at that time "" deist "" and "" deism "" already carried their modern meaning .",0,1,[],[],648.0
